-0.10694039,0.015912468,-0.44349867,-0.14730054,0.11094789,-0.2672258,-0.09675636,-0.38117746,-0.07694907,0.4296536,-0.050187647,-0.11847687,0.09418261,0.30181602,0.19666518,0.05942965,0.5290536,0.1517256,-0.34428078,0.16253267,-0.036993954,0.19123745,-0.017544031,0.023568777,0.25892326,0.23824358,0.042506933,0.6167684,0.16001344,0.23929489,-0.050763212,-0.012554591,-0.038959384,-0.487594,0.036755998,-0.4770683,0.17137067,0.3551144,-0.27957556,-0.06734468,0.39504254,0.0411852,0.16909292,0.31710276,-0.45440334,-0.063749604,0.38898203,-0.22878493,0.07738394,-0.16693279,0.13274537,0.42265096,-0.04680576,-0.07793919,0.25271624,0.2708977,-0.2848165,-0.31785664,-0.44447252,0.19644277,-0.16696802,0.11839561,0.20289406,-0.039047636,0.14345698,-0.59434444,0.23216659,-0.13981642,0.089635395,-0.023546636,0.32889572,-0.006944366,-0.020495582,0.24774939,-0.19591886,0.10376073,0.22722165,-0.030023647,-0.13852483,0.09998601,-0.35362217,-0.19800739,-0.019173317,-0.14730515,-0.13229004,-0.033182226,-0.32776824,-0.47577703,0.16993394,0.11876725,0.58273554,-0.12986113,0.07372919,0.28401998,0.32101402,-0.2043421,0.0028121416,0.03561032,0.14045963,0.03964241
0.29911557,-0.033222347,-0.08902215,0.32193595,0.1381158,-0.16287577,0.18451358,-0.16422527,-0.110494874,-0.035411615,0.5358379,0.108595476,0.17507358,0.09668501,0.2653539,-0.26205444,0.18523052,0.16671176,0.019555263,0.2684575,-0.22040215,0.08495448,-0.40650395,0.13801067,-0.22707005,0.08377243,0.25158468,-0.0036472601,0.21247068,0.025139917,0.024677414,-0.110035725,-0.24628921,0.07443526,-0.14779808,0.09480313,-0.5457274,0.25567353,-0.0975208,-0.025283858,0.010340474,-0.3317897,0.030385144,-0.43785855,0.2637202,0.23566535,0.21605901,0.055239897,-0.028417291,0.10438565,-0.33543712,-0.3148076,0.23378374,-0.4508146,0.1848589,-0.13914649,0.33853763,-0.10309743,-0.32362533,-0.14035113,0.11134524,0.08833264,-0.22361508,0.18238547,0.005494496,0.22584248,-0.066598915,0.0047316896,-0.038310137,-0.24372807,0.1624338,-0.19966395,-0.42468342,0.012976638,-0.12981965,0.41351226,0.26026028,-0.31844893,-0.06336945,0.102703616,0.7803268,-0.24508606,0.09856726,0.22075386,0.49191153,0.07392887,0.06573597,-0.21012996,0.005473664,0.14312732,-0.21364874,0.5504603,-0.040733177,0.3527388,0.37043032,0.13376169,0.24071394,-0.047224514,-0.0972147,0.2950258
0.065766454,0.6330455,0.023253437,-0.12243399,-0.06986026,0.28825933,0.12426582,0.18670513,-0.22623126,-0.37128308,-0.3804295,0.33808997,0.17435282,0.30750024,-0.32723865,-0.14985104,0.32033837,-0.17584115,0.07627128,0.18340698,0.21167687,0.09833112,0.36151603,-0.26826015,0.03648173,0.1069181,-0.11816953,0.24225448,-0.28221235,-0.31074873,-0.25843662,-0.09171664,-0.03902599,-0.16598547,-0.069111325,0.20511292,0.13491793,-0.24101382,0.13728712,-0.17085859,-0.27974987,0.10652293,-0.34068778,0.16246665,-0.015387417,-0.04671733,0.071905784,-0.031808827,0.16483563,-0.16760607,-0.23171212,0.27881044,0.10710824,-0.18467419,-0.055935368,0.06610455,0.2735262,0.28112644,0.09684299,0.17915876,-0.0023458216,0.019222958,0.35826716,-0.04556809,0.27176902,-0.10697888,-0.40315145,-0.10972344,-0.023390684,0.03466487,-0.079657055,-0.045966793,0.09204698,0.2612878,0.119250774,-0.29703683,-0.008459795,0.16108675,-0.016413588,0.10820251,-0.02270904,0.0013237275,-0.16507514,0.02222991,-0.070616715,-0.1333348,0.012475973,-0.20834044,-0.017377928,0.08483992,0.08624689,-0.23635894,-0.1146538,-0.36105353,-0.14196408,-0.33039173,0.092141084,0.050468095,0.26831996,-0.13252524
0.093881115,0.15637773,-0.08234599,0.28171346,-0.016162653,-0.12230966,-0.037122376,-0.0023368273,-0.14831677,-0.0042623864,0.27358344,-0.033885017,0.37607834,-0.0701334,-0.04052624,-0.27640706,0.00215266,-0.4360739,0.022219582,-0.026605004,-0.3740516,-0.37853685,0.25845215,0.12001724,-0.1857958,0.2636705,-0.23091277,-0.41034022,0.23407114,-0.23498547,-0.15061909,-0.05018075,0.24178338,0.41671914,-0.3724977,0.3886296,-0.24861805,0.083852135,0.29517943,-0.015593599,-0.42580026,-0.13470466,0.09979517,-0.1123283,-0.12315479,0.08328931,-0.3426514,0.46130106,-0.09776038,-0.26847026,-0.28571016,-0.24021176,0.29897943,0.1817426,-0.28329965,-0.26662672,0.25984955,0.14863552,0.19304027,0.10008151,0.6397223,-0.01214652,-0.11539238,0.023529623,0.18238677,-0.059783977,-0.27538326,-0.33724907,-0.49458513,0.09346721,-0.28199986,-0.21717103,-0.056216806,0.008295654,0.09636352,0.054278757,-0.31195435,0.013290522,0.013846027,0.10781545,0.3493241,-0.006200147,-0.00942579,0.28302893,0.5254282,0.1737575,-0.004975181,0.0066550174,-0.4570351,0.22334498,-0.419507,0.27636507,-0.13244118,-0.06298992,0.18295065,-0.037166588,0.050287563,-0.28764233,-0.12744327,-0.20541134
0.04801775,-0.23902471,-0.08190875,0.2982408,0.15912464,-0.49414855,0.036402065,-0.22490261,0.027339034,-0.07248495,0.18218678,-0.055463273,-0.38631558,0.2809596,0.32814866,0.13811117,-0.018841367,0.22306523,0.13513562,0.26477066,-0.013484922,0.26447806,-0.37976924,0.33648968,-0.19881074,0.35422507,0.01631747,0.28448066,0.16537815,0.05901662,0.110027984,-0.033878397,-0.13748844,-0.11045713,-0.22221163,-0.24171494,-0.23883651,-0.019210208,0.09758565,-0.58613026,0.350746,0.14139108,-0.11757661,-0.12508002,-0.09934264,0.24726862,0.15335475,-0.1925325,-0.14580688,-0.07388527,-0.4922807,-0.06781242,0.3592798,0.2995331,0.22815107,-0.39464518,-0.31984743,-0.3213757,-0.53939885,0.124497466,-0.14211318,0.0060924557,-0.53146285,-0.2863242,-0.1732018,-0.13702244,0.37291697,-0.20371202,0.0120643135,-0.15471958,0.19543082,-0.25280565,-0.06503799,-0.072873645,-0.42359284,0.4330838,0.30305916,-0.05412624,-0.1310243,-0.13249558,0.06924411,-0.23371054,0.43600747,0.07675923,0.21939021,0.27120999,-0.2888141,-0.40051317,0.033397827,0.47428972,-0.559413,0.3283441,0.08004079,0.0034488651,0.06501945,-0.015158822,0.3555163,0.31351072,0.13817064,-0.23496169
-0.34774464,-0.04684889,-0.024337495,0.18718103,0.37147686,-0.032952156,-0.3892034,-0.3587434,0.19791764,-0.36566454,0.32647055,0.07728604,-0.39786872,0.38989204,0.05990377,0.18645921,0.48097187,0.21925178,0.100282975,0.29656258,-0.10578498,0.25872818,-0.11100733,-0.08874959,-0.2023289,-0.082596816,0.2657047,0.6425236,-0.019907674,0.54037297,-0.40566114,-0.39116812,-0.36421368,-0.07243074,0.16272148,-0.28826234,-0.019429928,0.07577112,-0.42844048,0.2751968,0.31945205,0.19098112,0.28323403,-0.5917756,0.17001644,-0.25949994,0.2799473,-0.44998178,0.32329357,0.34591597,0.17415315,0.17609166,0.0630554,-0.18162237,-0.04864238,0.22276022,-0.026991418,-0.26430064,-0.003344552,-0.009227754,-0.026398905,-0.019176077,-0.5151328,0.07540073,-0.06430012,-0.1944442,0.23758706,-0.036159318,-0.23352513,0.43521863,0.32744887,-0.2689195,-0.3135909,0.038517572,-0.19890767,0.26367232,0.07709306,-0.43372798,-0.2736656,0.19845277,0.45080963,-0.15185964,0.2702932,-0.023173783,0.037870657,0.34020948,-0.22126226,-0.26929417,-0.013459608,-0.41367567,-0.10478352,0.3287786,-0.21075663,-0.122337066,-0.24023603,-0.3394347,-0.15201046,0.03394326,0.29734525,0.045203358
-0.24668312,0.013559918,0.25319088,0.3881985,-0.0127810305,0.036582623,0.061623175,-0.36537588,-0.122395046,-0.13632505,0.21243544,-0.01607586,0.17276625,0.14905538,0.13408482,-0.19831656,0.2323742,-0.09591015,0.08751274,0.016870188,-0.30831957,-0.090907685,0.15311849,0.23149496,-0.054072514,-0.031606,-0.08763618,0.054040167,-0.09744205,0.2968478,-0.24931681,0.09217156,-0.16155209,0.27581498,0.14009209,-0.0598116,-0.18718703,0.15460709,-0.23792094,-0.041499864,-0.16837563,-0.18055116,0.104958706,-0.05946995,0.01533748,0.14847113,0.038681526,0.24863942,-0.0040043895,0.076050155,-0.16373755,-0.4060839,-0.019233292,-0.27509364,0.029267859,-0.24046159,0.32067072,-0.042699017,0.18514344,0.11669292,-0.12425425,-0.009386779,-0.11535126,0.085060365,-0.059250627,-0.041859902,-0.03591578,-0.33322656,-0.0007676569,-0.0896548,-0.11147826,-0.33508846,-0.60593194,-0.2295707,0.12915935,0.17285112,0.083097376,-0.08873346,-0.35849258,0.14027494,0.46839467,0.058870077,0.050144095,0.05577992,0.51519346,0.31095552,-0.11103312,-0.15637632,-0.24521366,0.1887111,-0.26688975,0.12812872,-0.09800447,-0.02498761,0.03203709,0.0030525434,-0.13859199,-0.24216577,-0.06971386,0.3483707
-0.33845696,-0.45519918,0.4419265,-0.14077465,-0.08889038,-0.04408135,0.14607179,-0.19051804,-0.15879478,0.15335608,0.46208215,-0.33783266,-0.09792682,-0.0924751,0.05974044,-0.2545457,-0.3851564,0.1251704,0.21168059,-0.099780105,0.014223548,-0.15042107,-0.46037441,0.071062975,0.15429263,-0.34354648,0.21791272,-0.16170132,-0.11043563,0.21489073,0.16381383,-0.09071891,-0.04814933,-0.12671737,-0.04500302,0.16994515,-0.11342269,-0.012661296,0.0124215325,0.33003938,0.17081863,-0.18901244,0.024209032,-0.43342412,0.10627772,-0.21447754,-0.2497031,0.24092212,0.14397869,0.21775009,0.30475944,-0.04452405,-0.0017006388,0.22542462,-0.09538924,0.11509008,-0.2502348,-0.080296665,-0.016780885,-0.2642905,-0.014035456,0.027477097,-0.20932966,0.33184338,-0.2476914,-0.01798023,0.37217945,0.047821116,0.13780122,0.3404012,-0.22284243,0.28852797,0.11508877,-0.074259564,0.3976439,-0.2376192,-0.17806381,-0.41931358,-0.04001291,0.02152363,0.01707325,0.15819933,0.094836466,-0.29815778,0.018999087,-0.18384428,0.16259679,0.22478583,0.21883518,-0.033361915,-0.08843852,0.23314063,0.1347945,0.03426485,-0.1706361,-0.111735746,-0.22576834,-0.11323736,-0.48101792,0.24221708
-0.04433809,-0.25426915,0.42878306,-0.38461813,0.40053424,0.123744756,-0.3868407,-0.46846968,0.19340469,0.1906363,-0.029089717,-0.060811717,0.4079539,-0.6082728,0.04854497,-0.7295868,0.058329992,-0.3338247,0.53499454,-0.43057063,0.09495977,0.017681917,-0.28928408,0.17634317,0.6301288,-0.29963318,0.36971116,-0.36717886,0.2870936,0.047046795,-0.004493584,-0.35385057,0.046949662,0.48094222,0.12014307,-0.14529245,-0.11240512,-0.24977183,0.13897,0.3185733,0.050906666,-0.24741256,0.06721012,-0.24183123,0.15739042,0.13046686,-0.46167988,0.50264436,-0.07016031,0.038185913,0.07984803,0.20098089,-0.076646954,0.80474246,-0.44618458,-0.31073195,-0.025299443,-0.22592464,0.008618778,-0.28651246,-0.37785253,0.020820204,-0.2412566,0.2760391,-0.19756411,0.065634884,0.1095027,-0.20827684,0.41530046,0.60604256,0.22404565,0.35779956,0.3140147,-1.0120652,0.15465142,-0.40398586,-0.19713275,-0.016107684,0.11905101,0.090096824,0.15301776,0.071553536,-0.41314608,-0.16713953,0.8596072,-0.19437048,-0.23401447,0.060899135,0.13059205,-0.2877665,-0.0503139,0.000840976,0.14018407,-0.028550884,0.13672957,0.42708,0.20285012,-0.11498529,-0.590395,0.5230356
0.16480593,-0.05087035,-0.2698743,-0.0080159325,-0.22657639,-0.10573028,0.06285834,0.19755067,0.2023514,0.07199608,-0.051816378,0.21574394,-0.10310067,-0.046002932,0.08789344,0.19574526,-0.070107855,-0.016416553,-0.4792621,0.26743683,0.22976428,-0.20376757,0.47476804,-0.07396389,-0.043283265,0.37391508,-0.28795794,-0.28315064,0.043010026,-0.08108069,0.36472487,0.43666723,-0.13050462,-0.27750477,-0.26843086,0.016600324,0.32366982,-0.17238432,0.025615523,-0.38914934,-0.15323965,0.2866427,0.09847561,0.7746621,0.06914328,0.20072427,0.0987913,-0.15415213,-0.2599626,-0.25644952,-0.06229598,-0.06581555,0.1240924,-0.22503628,0.060062543,-0.3893063,0.081020765,0.5884836,0.11060076,0.34618685,0.37853655,0.058356013,-0.22057077,-0.35071203,0.0567015,0.15598793,0.16786659,0.2652,-0.32493317,-0.23987976,-0.12865673,0.0940807,-0.14207788,0.43574867,-0.13481443,0.02365754,0.04848554,0.15757419,0.56911755,-0.040764496,-0.47463995,0.10243634,0.23676598,-0.03199566,-0.113452934,-0.18086414,0.011530686,0.017340573,0.071598634,0.21768147,0.14279817,-0.048946496,0.15487565,-0.15477374,-0.042118836,0.28886637,0.044194218,0.14113559,0.06275981,-0.65836877
